Districts,Location,Company Name,Company Type,Machine Type,Product Type,Block Type,Company Category,Company Size,Contact,Website,Map,Status,has_website,has_contact,is_eco,is_operational,modernization_score,size_score,is_high_risk,competitor_tier
Hyderabad,"HCX8+GX Dundigal, Telangana, India",NSG Red Mud Bricks - Karimnagar Bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,8522865747,,https://maps.app.goo.gl/TjmhW4tRbf2NA7bWA,Running,False,True,False,True,1,2,True,Tier 3 — Hand Made
Hyderabad,"Landmark - Delhi Public School, Plot No:518, Village - Bowrampet, DPS Rd, Bachupally, Hyderabad, Telangana 500043, India",J K Tiles Machinery,Manufacturing,Hand Made,Fly Ash Brick,"Fly Ash Block, Pavers",Fully Automatic Fly Ash Brick Plant,Large,9618440701,https://www.jktilesmachinery.org/,https://maps.app.goo.gl/9J95C5J5WdT37YSe6,Running,True,True,True,True,1,3,False,Tier 3 — Hand Made
Hyderabad,"Restaurant, Bommarillu Apartments, Flat No 401, Metro Residence, CG Employees Colony, Mayuri Nagar, Miyapur, Telangana 500049, India",Karimnagar Red Bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,9069070123,,https://maps.app.goo.gl/EytcGnHPPi6enZdM6,Running,False,True,False,True,1,2,True,Tier 3 — Hand Made
Hyderabad,"5/121, Phase II Mythrinagar, Madinaguda, Miyapur, Hyderabad, Telangana 500049, India",AAC Block Manufacturers in Hyderabad,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9121532639,http://ultraapride.com/,https://maps.app.goo.gl/BKj2hwY4EmUm3FZr5,Running,True,True,True,True,1,2,False,Tier 3 — Hand Made
Hyderabad,"West Metro Lakefront Block-B, West Metro Lakefront, W Metro Apartments Rd, Friends Colony, Annapurna Enclave, Chanda Nagar, Hyderabad, Telangana 500050, India",Sri Varalakshmi Fly Ash Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9502604325,,https://maps.app.goo.gl/fsiGau6vZdGtZCqC9,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Hyderabad,"Vinayak Nagar, Rajiv gandhi Nagar, Gachibowli, Hyderabad, Telangana 500032, India",Maha Lakshmi Concrete Products,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,4055780191,,https://maps.app.goo.gl/ki2k8pafxUo7nEpG8,Running,False,True,True,True,2,1,False,Tier 2 — Semi Automatic
Hyderabad,"Keshav Dale Apartment, 6-3-581, A-2, 5th Floor, Gandhi Tata Nagar, Anand Nagar Colony, Khairtabad, Hyderabad, Telangana 500004, India",Earth Pavers Hyderabad Private Limited,Manufacturing,Hand Made,Fly Ash Brick,Pavers,Fully Automatic Fly Ash Brick Plant,Large,4023308849,https://earthpavers.in/,https://maps.app.goo.gl/z9Q2UjKt83ZqRBUh8,Running,True,True,True,True,1,3,False,Tier 3 — Hand Made
Hyderabad,"St Mathew's college building, 18-8-51/4/8/A, Moin Bagh Rd, Ibrahim Colony, Hasnabad, Edi Bazaar, Hyderabad, Telangana 500059, India",Skylite ACC Blocks Light Weight,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9885080793,,https://maps.app.goo.gl/HHWk9KaQdg6BQJNH7,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Hyderabad,"A V Nagar, Hyderabad, Turkayamjal, Telangana 501510, India",SSR CONCRETE PRODUCTS (Cement Parking Tiles & Interlocking Pavers Manufacturers and Suppliers in Hyderabad),Manufacturing,Hand Made,Fly Ash Brick,Pavers,Fully Automatic Fly Ash Brick Plant,Large,Unknown,http://ssrconcreteproducts.com/,https://maps.app.goo.gl/45skSzuLnwA3QUNBA,Running,True,True,True,True,1,3,False,Tier 3 — Hand Made
Hyderabad,"2-18-34/1/3 1st Floor, Prashanth Nagar, Uppal, Hyderabad, Telangana 500039, India",Royal Tiles and Traders,Manufacturing,Hand Made,Fly Ash Brick,Tiles,Fly Ash Brick Plant,Large,8045803079,http://royaltilesandtraders.com/,https://maps.app.goo.gl/pCeWrHfBQe8qkQvG8,Running,True,True,True,True,1,3,False,Tier 3 — Hand Made
Hyderabad,"near, Patancheru - Shankarpalli Rd, Nandigaon, Hyderabad, Telangana 502300, India",Sri Sai Brick Industry,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9492957430,,https://maps.app.goo.gl/jkg8eviZJmnCVp1eA,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Hyderabad,"Sy no 13E, near RED CROSS SENIOR CITIZENS RESORT, Nazeebnagar, MOINABAD, Telangana 501504, India",SRI SAI BRICK INDUSTRY,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9492957430,https://sites.google.com/view/srisaibrickindustry/home,https://maps.app.goo.gl/wHaQwkpPruqLTMiJ9,Running,True,True,True,True,3,3,False,Tier 1 — Fully Automatic
Hyderabad,"PLOT NO 1 RADHAKRISHNA NAGAR ATTAPUR, near AMBIEANS FORT, Hyderabad, Telangana 500048, India",SHREE SHAKTHI AAC BLOCKS,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9666888443,https://shreeshakthi.com/gallery/,https://maps.app.goo.gl/NJxd2UgbgqVCcBkJ9,Running,True,True,True,True,3,3,False,Tier 1 — Fully Automatic
Hyderabad,"No. 301, Vamsiram Jyothi, opposite Country Club, Begumpet, Hyderabad, Telangana 500016, India",VS Ecoblocks pvt ltd,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9381915607,https://vsecoblocks.com/,https://maps.app.goo.gl/diiHBzRuxeKRQsN76,Running,True,True,True,True,3,3,False,Tier 1 — Fully Automatic
Hyderabad,"Opp:, Majestic Function Hall, beside Overbridge, Sultan Bagh, Erragadda, Hyderabad, Telangana 500018, India",RAJASREE CORPORATION,Manufacturing,Fully Automatic Machine Made,Fired Clay Brick,Standard Block,Fully Automatic Fly Ash Brick Plant,Large,8048264518,https://www.rajasreecorporation.in/,https://maps.app.goo.gl/enuuZmppZgyP2bTV8,Running,True,True,False,True,3,3,False,Tier 1 — Fully Automatic
Hyderabad,"Ibrahim Bagh, Neknampur, Hyderabad, Telangana 500031, India",Sri Venkateshwara Swamy Cement Solid Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,https://svcb.com/,https://maps.app.goo.gl/hsD2JAqRMEgSqqut5,Running,True,False,True,True,2,2,False,Tier 2 — Semi Automatic
Hyderabad,"Shop No, 7-4, Moosapet Rd, near Metro Station, Bharat Nagar, Moosapet, Hyderabad, Telangana 500018, India",Hyderabad Traders,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9866079774,http://hydtraders.com/,https://maps.app.goo.gl/4DE1Lj29AZbn7c8w8,Running,True,True,True,True,3,3,False,Tier 1 — Fully Automatic
Hyderabad,"Near, Nehru Outer Ring Rd, ORR- HUDA Express Colony, Sector 1, Himayath sagar, Hyderabad, Telangana 500075, India",Solid Blocks Factory,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9849373146,,https://maps.app.goo.gl/Gbcj42Wt1MwNpfXr7,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Hyderabad,"Nehru Outer Ring Rd, Pati, Hyderabad, Telangana 502300, India",MRB Cement Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9866114332,,https://maps.app.goo.gl/uw1HZ4uViSgxWMUu6,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Hyderabad,"Industrial Development Area Bollaram, Bollaram, Hyderabad, Telangana 502325, India",Eco-Tec Industries,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/HTPM6b3r3HCjU1xf8,Running,False,False,True,True,2,2,False,Tier 2 — Semi Automatic
Hyderabad,"Nandigama - Isnapur Rd, Isnapur, Pashamylaram, Hyderabad, Telangana 502307, India",Hani cement briks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9849189663,,https://maps.app.goo.gl/4WTDi4p6DbptUUFm6,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Hyderabad,"H No 3-r1-31 in plot 15/16, opp. nest children's hospital, Karkhana, Secunderabad, Telangana 500009, India",ULTRA AAC BLOCKS (Corporate Office),Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9618774044,,https://maps.app.goo.gl/E7bjJ66qyr29QELdA,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Hyderabad,"Near, Indresham Rd, near indresham dargha, Citizens colony, Patancheruvu, Hyderabad, Telangana 502319, India",Shiva cement bricks plant,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9666893307,,https://maps.app.goo.gl/qUkPo9EAWehj6gj1A,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Hyderabad,"Krishna Nagar, Upperpally, Telangana 500048, India",A.J.N.Bricks Co.,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,8106443345,,https://maps.app.goo.gl/5UTTSFNjXLJLGFBA9,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Hyderabad,"Velimela Rd, Pati, Patighanpur, Hyderabad, Telangana 502300, India",Sangameshwar Eco Bricks,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/HM5NkGz1ycUmAaXD6,Running,False,False,True,True,3,3,False,Tier 1 — Fully Automatic
Hyderabad,"Ilapur Rd, Raghavendra Colony, Krishna Reddy Pet, Hyderabad, Telangana 502319, India",Sri Hari Hara Traders,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/ZPen7jgpk7uWxSBx7,Temporarily Closed,False,False,True,False,3,3,False,Tier 1 — Fully Automatic
Ranga Reddy,"Aziznagar, Telangana 500075, India",Supreme Brick Factory,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/jVjUgB5b4pWEuhC69,Running,False,False,True,True,3,2,False,Tier 1 — Fully Automatic
Ranga Reddy,"near srinidhi studios, Aziznagar, Moinabad, Telangana 500075, India",Prasuna Cement Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,7793987444,,https://maps.app.goo.gl/vhzuAt46ExKvqMs9A,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Ranga Reddy,"Sy.no.31,Sahebguda,Mangapalli, Ibrahimpatnam, Hyderabad, Telangana 501510, India",SSB Bricks AAC BLOCKS,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Moderate,8125117029,http://www.ssbbricksaac.com/,https://maps.app.goo.gl/7KG8NxwjpA9T1tvE8,Running,True,True,True,True,2,2,False,Tier 2 — Semi Automatic
Ranga Reddy,"SY NO 407, TCS BACK SIDE, SERVICE ROAD, near by BONGLOOR, Service Rd, GATE, Tukkuguda, Hyderabad, Telangana 501510, India",SRI SAI BRICK INDUSTRY,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9492957430,,https://maps.app.goo.gl/z322q76DChXFmcYGA,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Ranga Reddy,"Thukkuguda, Raviryal, HYDERABAD, Telangana 501510, India",SAASTA BRICKS INDUSTRY,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,8500830736,,https://maps.app.goo.gl/cZ74uinDcSqsJztK7,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Ranga Reddy,"road, opp. ANG garden, Lakhora, Telangana 503223, India",B L S BRICK MANUFACTURING AND SUPPLY,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,9666891010,,https://maps.app.goo.gl/seijoMGYhcEpjJLP9,Running,False,True,False,True,1,2,True,Tier 3 — Hand Made
Narayanpet,"Dhanwada - Marikal Road, BC Colony, Marikal, Narayanpet, Marikal, Dhanwada, Telangana 509351, India",Sri Mahalakshmi Red Fly Ash Brick Industry,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,9949695544,,https://maps.app.goo.gl/wGGdddTsKAFkuYRv7,Running,False,True,False,True,1,2,True,Tier 3 — Hand Made
Narayanpet,"Gopalpet Rd, Wanaparthy, Telangana 509106, India",Rangam Narasimha Bricks company,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,9948535182,,https://maps.app.goo.gl/oR76PrZoC2S8fbLT9,Running,False,True,False,True,1,2,True,Tier 3 — Hand Made
Narayanpet,"Jadcherla to Mahbubnagar Road Shankarayapally, X Road, Jadcherla, Telangana 509302, India",COSMOLITE - AAC Blocks Manufacturers,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,8185986049,https://www.cosmolitebuildindia.in/,https://maps.app.goo.gl/wR4kQn1q3yy5KtFr5,Running,True,True,True,True,3,3,False,Tier 1 — Fully Automatic
Narayanpet,"Biside bodini school, Edira Road, Yenugonda, Mahbubnagar, Telangana 509002, India",A1 Cement Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9542121005,,https://maps.app.goo.gl/yKGccCnQYRcEETzZ8,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Narayanpet,"Boyapalle, Telangana 509002, India",PSB Bricks Industry,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,,,https://maps.app.goo.gl/edwj5gV7eKNZBgKs6,Running,False,False,False,True,1,2,True,Tier 3 — Hand Made
Narayanpet,"opp. to karna box cricket, beside vc interior, Mahbubnagar, Yerravalli, Telangana 509002, India",SLN FLYASH LIGHT WEIGHT BRICKS,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Small,8555949182,,https://maps.app.goo.gl/nme4CrBcokKGX3BBA,Running,False,True,True,True,3,1,False,Tier 1 — Fully Automatic
Narayanpet,"Bangalore - Hyderabad Hwy, Jadcherla, Telangana 509302, India",RBS light weight bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,9912261160,,https://maps.app.goo.gl/DzH5ftK9arQRhjfz8,Running,False,True,False,True,1,2,True,Tier 3 — Hand Made
Nagarkurnool,"Devarakonda road, beside CBM College, next to Nandu car garage, Kalwakurthy, Telangana 509324, India",GMR bricks industry,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,9948266119,,https://maps.app.goo.gl/FH37RXeDrfvE3NEv7,Running,False,True,False,True,1,2,True,Tier 3 — Hand Made
Nagarkurnool,"Gaddampally, Telangana 509385, India",Sri Umamaheshwara AAC Brick Industry,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,7997079119,,https://maps.app.goo.gl/FEd9DMsNEtzFBz5y6,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Nagarkurnool,"Gopalpet Rd, Gopalpet, Gopalapeta, Telangana 509206, India",PGN bricks gopalpet,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,,,https://maps.app.goo.gl/8RWfNf5pfWM3Jw5U9,Running,False,False,False,True,1,2,True,Tier 3 — Hand Made
Nagarkurnool,"Near Hyd, Bir Highway, Sub-Jail Road, Panchalingala, Kurnool, Andhra Pradesh 518004, India",UrbanClay,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Interlocking Block,Fully Automatic Fly Ash Brick Plant,Large,9884081480,,https://maps.app.goo.gl/i1JfThrfaUEWtxfL7,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Nagarkurnool,"Road, near Tayamma temple, Saidapur, Badepalli, Karnataka 585221, India",Vayuputra Concrete Bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9035021117,,https://maps.app.goo.gl/JvtR31ya4RcU8sur9,Running,False,True,True,True,1,1,False,Tier 3 — Hand Made
Nagarkurnool,"Nandaram, Village, Balanagar, Telangana 509202, India",SHRI SHIVEK AAC BLOCKS PRIVATE LIMITED,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/T3RigqoEjVN1JWbj6,Running,False,False,True,True,3,3,False,Tier 1 — Fully Automatic
Wanaparthy,"Chinthakunta, Pangal Rd, Wanaparthy, Telangana 509120, India",RBS BRICKS,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,,,https://maps.app.goo.gl/g7KNAeCWNEJMnvXf9,Running,False,False,False,True,1,2,True,Tier 3 — Hand Made
Jogulamba Gadwal,"btw veerapuram & Erravalli Poodur, Poodur road, Gadwal, Telangana 509133, India","RRR Bricks manufacturing unit.
Brick manufacturer",Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Large,9959446363,,https://maps.app.goo.gl/XZuqvSifC8CLNAdD8,Running,False,True,False,True,1,3,True,Tier 3 — Hand Made
Jogulamba Gadwal,"Raichur Rd, Pullur, Telangana 509128, India",SAHASRA INDUSTRIES,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/QMnvwmqJV3rk5hKZ7,Running,False,False,True,True,3,3,False,Tier 1 — Fully Automatic
Jogulamba Gadwal,"SY No: 149/E/2, Door no : 12/78, Mandall, Pullur, Undavalli, Telangana 509128, India",Megaa Blocks,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9490601966,https://megablocks.in/,https://maps.app.goo.gl/P9FntQNisYxKp5iX6,Running,True,True,True,True,3,3,False,Tier 1 — Fully Automatic
Jogulamba Gadwal,"Dharoor, Telangana 509133, India",KCB BRICKS,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,9573955418,,https://maps.app.goo.gl/NaSyevnZrkmc8mrp6,Running,False,True,False,True,1,2,True,Tier 3 — Hand Made
Jogulamba Gadwal,"Kurnool - Sunkesula Rd, Munagalapadu, Andhra Pradesh 518004, India",VSP VICTORIA BRICKS,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/q4Diq7uapWw4T1QF6,Temporarily Closed,False,False,True,False,1,1,False,Tier 3 — Hand Made
Jogulamba Gadwal,"Momin Mohalla, Gadwal, Telangana 509125, India",Venkateswara cement Bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/Tx5CodZiXpxh7tBx9,Temporarily Closed,False,False,True,False,1,2,False,Tier 3 — Hand Made
